CodDepto,Departamento,CodMunicipio,Municipio,IDRegimen,Año,Mes,NumPersonas
54,NORTE DE SANTANDER,54128,CÁCHIRA,S,2022,4,6810
05,ANTIOQUIA,05490,NECOCLÍ,E,2022,4,949
19,CAUCA,19290,FLORENCIA,S,2022,4,5486
68,SANTANDER,68307,GIRÓN,C,2022,4,73763
25,CUNDINAMARCA,25260,EL ROSAL,E,2022,4,54
15,BOYACA,15114,BUSBANZA,S,2022,4,444
15,BOYACA,15820,TÓPAGA,S,2022,4,1848
15,BOYACA,15676,SAN MIGUEL DE SEMA,E,2022,4,34
86,PUTUMAYO,86568,PUERTO ASÍS,S,2022,4,54737
13,BOLIVAR,13655,SAN JACINTO DEL CAUCA,C,2022,4,374
25,CUNDINAMARCA,25898,ZIPACÓN,S,2022,4,1899
19,CAUCA,19355,INZA,S,2022,4,24995
95,GUAVIARE,95200,MIRAFLORES,S,2022,4,3560
68,SANTANDER,68079,BARICHARA,E,2022,4,152
73,TOLIMA,73349,HONDA,S,2022,4,11359
25,CUNDINAMARCA,25258,EL PEÑÓN,E,2022,4,54
68,SANTANDER,68169,CHARTA,S,2022,4,1777
52,NARINO,52385,LA LLANADA,E,2022,4,74
52,NARINO,52720,SAPUYES,C,2022,4,395
81,ARAUCA,81591,PUERTO RONDÓN,E,2022,4,91
05,ANTIOQUIA,05051,ARBOLETES,S,2022,4,25770
05,ANTIOQUIA,05042,SANTAFÉ DE ANTIOQUIA,C,2022,4,9265
27,CHOCO,27615,RIOSUCIO,S,2022,4,23224
25,CUNDINAMARCA,25154,CARMEN DE CARUPA,S,2022,4,5223
52,NARINO,52687,SAN LORENZO,E,2022,4,173
25,CUNDINAMARCA,25491,NOCAIMA,E,2022,4,89
68,SANTANDER,68322,GUAPOTÁ,C,2022,4,384
47,MAGDALENA,47318,GUAMAL,S,2022,4,23821
44,LA GUAJIRA,44378,HATONUEVO,E,2022,4,193
05,ANTIOQUIA,05579,PUERTO BERRÍO,E,2022,4,708
25,CUNDINAMARCA,25168,CHAGUANÍ,S,2022,4,2384
76,VALLE,76122,CAICEDONIA,E,2022,4,492
73,TOLIMA,73408,LÉRIDA,C,2022,4,5347
47,MAGDALENA,47551,PIVIJAY,E,2022,4,1142
13,BOLIVAR,13873,VILLANUEVA,E,2022,4,194
76,VALLE,76126,CALIMA (DARIÉN),C,2022,4,4670
25,CUNDINAMARCA,25805,TIBACUY,S,2022,4,2644
27,CHOCO,27430,MEDIO BAUDÓ (BOCA DE PEPE),S,2022,4,10242
15,BOYACA,15686,SANTANA,C,2022,4,991
54,NORTE DE SANTANDER,54820,TOLEDO,E,2022,4,406
68,SANTANDER,68498,OCAMONTE,C,2022,4,283
25,CUNDINAMARCA,25772,SUESCA,E,2022,4,130
54,NORTE DE SANTANDER,54051,ARBOLEDAS,S,2022,4,7312
76,VALLE,76736,SEVILLA,E,2022,4,667
20,CESAR,20011,AGUACHICA,C,2022,4,30886
41,HUILA,41676,SANTA MARÍA,E,2022,4,140
15,BOYACA,15480,MUZO,C,2022,4,1432
15,BOYACA,15407,VILLA DE LEIVA,E,2022,4,202
05,ANTIOQUIA,05051,ARBOLETES,C,2022,4,3818
68,SANTANDER,68686,SAN MIGUEL,S,2022,4,1754
05,ANTIOQUIA,05313,GRANADA,C,2022,4,1614
15,BOYACA,15514,PÁEZ,E,2022,4,87
05,ANTIOQUIA,05837,TURBO,S,2022,4,99777
25,CUNDINAMARCA,25183,CHOCONTÁ,C,2022,4,9276
76,VALLE,76497,OBANDO,E,2022,4,106
15,BOYACA,15820,TÓPAGA,C,2022,4,860
68,SANTANDER,68162,CERRITO,E,2022,4,150
27,CHOCO,27001,QUIBDÓ,C,2022,4,37737
17,CALDAS,17495,NORCASIA,E,2022,4,118
08,ATLANTICO,08421,LURUACO,C,2022,4,1850
19,CAUCA,19212,CORINTO,E,2022,4,320
25,CUNDINAMARCA,25873,VILLAPINZÓN,C,2022,4,3232
54,NORTE DE SANTANDER,54261,EL ZULIA,E,2022,4,287
23,CORDOBA,23815,TUCHÍN,C,2022,4,1145
52,NARINO,52240,CHACHAGUÍ,E,2022,4,26
68,SANTANDER,68867,VETAS,S,2022,4,675
94,GUAINIA,94883,SAN FELIPE (CD.),S,2022,4,1093
23,CORDOBA,23807,TIERRALTA,E,2022,4,1696
66,RISARALDA,66682,SANTA ROSA DE CABAL,S,2022,4,35738
15,BOYACA,15810,TIPACOQUE,E,2022,4,25
19,CAUCA,19573,PUERTO TEJADA,S,2022,4,21265
17,CALDAS,17541,PENSILVANIA,E,2022,4,636
17,CALDAS,17614,RIOSUCIO,E,2022,4,1169
20,CESAR,20621,ROBLES (LA PAZ),S,2022,4,21790
52,NARINO,52079,BARBACOAS,E,2022,4,937
15,BOYACA,15272,FIRAVITOBA,E,2022,4,7
68,SANTANDER,68255,EL PLAYÓN,S,2022,4,10476
15,BOYACA,15180,CHISCAS,S,2022,4,2709
76,VALLE,76250,EL DOVIO,S,2022,4,9598
68,SANTANDER,68209,CONFINES,C,2022,4,271
23,CORDOBA,23090,CANALETE,C,2022,4,1066
05,ANTIOQUIA,05240,EBÉJICO,E,2022,4,248
41,HUILA,41801,TERUEL,E,2022,4,80
68,SANTANDER,68271,FLORIÁN,C,2022,4,590
25,CUNDINAMARCA,25740,SIBATÉ,C,2022,4,9654
05,ANTIOQUIA,05628,SABANALARGA,E,2022,4,208
27,CHOCO,27450,MEDIO SAN JUAN,C,2022,4,283
86,PUTUMAYO,86568,PUERTO ASÍS,C,2022,4,12241
05,ANTIOQUIA,05154,CAUCASIA,S,2022,4,74908
15,BOYACA,15223,CUBARÁ,S,2022,4,8037
13,BOLIVAR,13810,TIQUISIO,E,2022,4,314
23,CORDOBA,23001,MONTERÍA,C,2022,4,190956
23,CORDOBA,23419,LOS CÓRDOBAS,E,2022,4,51
25,CUNDINAMARCA,25224,CUCUNUBÁ,C,2022,4,3581
05,ANTIOQUIA,05113,BURITICÁ,S,2022,4,5989
68,SANTANDER,68081,BARRANCABERMEJA,C,2022,4,131824
50,META,50270,EL DORADO,E,2022,4,29
13,BOLIVAR,13440,MARGARITA,S,2022,4,8540
73,TOLIMA,73217,COYAIMA,E,2022,4,358
05,ANTIOQUIA,05480,MUTATÁ,C,2022,4,2869
25,CUNDINAMARCA,25777,SUPATÁ,E,2022,4,49
68,SANTANDER,68524,PALMAS DEL SOCORRO,C,2022,4,304
15,BOYACA,15660,SAN EDUARDO,C,2022,4,148
15,BOYACA,15837,TUTA,C,2022,4,1376
73,TOLIMA,73270,FALÁN,E,2022,4,234
52,NARINO,52320,GUAITARILLA,C,2022,4,478
52,NARINO,52381,LA FLORIDA,C,2022,4,529
19,CAUCA,19142,CALOTO,S,2022,4,18306
44,LA GUAJIRA,44001,RIOHACHA,E,2022,4,6115
15,BOYACA,15755,SOCOTÁ,S,2022,4,4802
25,CUNDINAMARCA,25839,UBALÁ,S,2022,4,5828
13,BOLIVAR,13042,ARENAL,C,2022,4,583
15,BOYACA,15135,CAMPOHERMOSO,E,2022,4,48
52,NARINO,52490,OLAYA HERRERA,S,2022,4,20412
19,CAUCA,19533,PIAMONTE,S,2022,4,7739
08,ATLANTICO,08573,PUERTO COLOMBIA,E,2022,4,284
08,ATLANTICO,08078,BARANOA,S,2022,4,40515
41,HUILA,41001,NEIVA,S,2022,4,176756
13,BOLIVAR,13673,SANTA CATALINA,S,2022,4,11405
85,CASANARE,85325,SAN LUIS DE PALENQUE,S,2022,4,5918
25,CUNDINAMARCA,25148,CAPARRAPÍ,S,2022,4,9057
68,SANTANDER,68298,GAMBITA,C,2022,4,300
15,BOYACA,15248,EL ESPINO,C,2022,4,211
50,META,50313,GRANADA,E,2022,4,2232
15,BOYACA,15425,MACANAL,C,2022,4,365
54,NORTE DE SANTANDER,54405,LOS PATIOS,E,2022,4,409
05,ANTIOQUIA,05789,TÁMESIS,S,2022,4,9122
73,TOLIMA,73001,IBAGUÉ,S,2022,4,205636
91,AMAZONAS,91530,PUERTO ALEGRÍA (CD.),S,2022,4,3
05,ANTIOQUIA,05129,CALDAS,S,2022,4,18191
19,CAUCA,19622,ROSAS,C,2022,4,711
50,META,50006,ACACÍAS,E,2022,4,2036
70,SUCRE,70823,TOLUVIEJO,S,2022,4,18543
05,ANTIOQUIA,05234,DABEIBA,C,2022,4,3688
68,SANTANDER,68682,SAN JOAQUÍN,S,2022,4,1657
25,CUNDINAMARCA,25817,TOCANCIPÁ,C,2022,4,41069
68,SANTANDER,68780,SURATÁ,E,2022,4,85
86,PUTUMAYO,86001,MOCOA,S,2022,4,38244
63,QUINDIO,63190,CIRCASIA,E,2022,4,233
52,NARINO,52022,ALDANA,E,2022,4,20
70,SUCRE,70400,LA UNIÓN,S,2022,4,10402
19,CAUCA,19785,SUCRE,E,2022,4,62
68,SANTANDER,68773,SUCRE,S,2022,4,4977
18,CAQUETA,18001,FLORENCIA,E,2022,4,3589
52,NARINO,52258,EL TABLÓN DE GÓMEZ,C,2022,4,643
15,BOYACA,15518,PAJARITO,S,2022,4,1338
68,SANTANDER,68820,TONA,C,2022,4,349
25,CUNDINAMARCA,25398,LA PEÑA,C,2022,4,262
47,MAGDALENA,47460,NUEVA GRANADA,C,2022,4,1106
25,CUNDINAMARCA,25183,CHOCONTÁ,E,2022,4,635
47,MAGDALENA,47551,PIVIJAY,C,2022,4,3275
08,ATLANTICO,08675,SANTA LUCÍA,E,2022,4,69
50,META,50251,EL CASTILLO,C,2022,4,555
25,CUNDINAMARCA,25799,TENJO,C,2022,4,14075
52,NARINO,52224,CUASPUD,E,2022,4,64
76,VALLE,76126,CALIMA (DARIÉN),S,2022,4,10833
05,ANTIOQUIA,05059,ARMENIA,S,2022,4,2565
19,CAUCA,19824,TOTORÓ,E,2022,4,125
76,VALLE,76318,GUACARÍ,S,2022,4,15256
15,BOYACA,15507,OTANCHE,S,2022,4,5317
15,BOYACA,15599,RAMIRIQUÍ,E,2022,4,162
76,VALLE,76364,JAMUNDÍ,C,2022,4,79785
25,CUNDINAMARCA,25430,MADRID,C,2022,4,88718
68,SANTANDER,68705,SANTA BÁRBARA,C,2022,4,188
52,NARINO,52352,ILES,S,2022,4,6469
15,BOYACA,15879,VIRACACHÁ,C,2022,4,159
73,TOLIMA,73055,ARMERO (GUAYABAL),C,2022,4,2711
13,BOLIVAR,13580,REGIDOR,E,2022,4,120
68,SANTANDER,68092,BETULIA,S,2022,4,2873
15,BOYACA,15090,BERBEO,S,2022,4,1161
63,QUINDIO,63548,PIJAO,E,2022,4,79
76,VALLE,76306,GINEBRA,E,2022,4,155
25,CUNDINAMARCA,25740,SIBATÉ,E,2022,4,145
68,SANTANDER,68217,COROMORO,E,2022,4,125
05,ANTIOQUIA,05837,TURBO,C,2022,4,42871
23,CORDOBA,23419,LOS CÓRDOBAS,C,2022,4,525
44,LA GUAJIRA,44855,URUMITA,E,2022,4,193
54,NORTE DE SANTANDER,54347,HERRÁN,C,2022,4,250
95,GUAVIARE,95025,EL RETORNO,C,2022,4,1592
94,GUAINIA,94343,BARRANCO MINAS (CD.),S,2022,4,6906
19,CAUCA,19355,INZA,E,2022,4,439
63,QUINDIO,63001,ARMENIA,E,2022,4,8522
81,ARAUCA,81220,CRAVO NORTE,E,2022,4,88
68,SANTANDER,68207,CONCEPCIÓN,S,2022,4,5249
41,HUILA,41078,BARAYA,S,2022,4,5337
13,BOLIVAR,13300,HATILLO DE LOBA,C,2022,4,950
25,CUNDINAMARCA,25572,PUERTO SALGAR,S,2022,4,5560
15,BOYACA,15681,SAN PABLO DE BORBUR,S,2022,4,4727
15,BOYACA,15212,COPER,S,2022,4,2287
41,HUILA,41016,AIPE,S,2022,4,10844
68,SANTANDER,68001,BUCARAMANGA,C,2022,4,527225
15,BOYACA,15664,SAN JOSÉ DE PARE,E,2022,4,23
44,LA GUAJIRA,44078,BARRANCAS,E,2022,4,568
13,BOLIVAR,13458,MONTECRISTO,C,2022,4,443
52,NARINO,52699,SANTACRUZ,E,2022,4,131
86,PUTUMAYO,86219,COLÓN,C,2022,4,719
15,BOYACA,15097,BOAVITA,C,2022,4,494
41,HUILA,41396,LA PLATA,S,2022,4,52382
18,CAQUETA,18610,SAN JOSÉ DEL FRAGUA,E,2022,4,446
54,NORTE DE SANTANDER,54820,TOLEDO,C,2022,4,1771
23,CORDOBA,23580,PUERTO LIBERTADOR,E,2022,4,431
05,ANTIOQUIA,05467,MONTEBELLO,C,2022,4,1007
05,ANTIOQUIA,05501,OLAYA,E,2022,4,51
68,SANTANDER,68573,PUERTO PARRA,C,2022,4,1782
20,CESAR,20013,AGUSTÍN CODAZZI,E,2022,4,1159
05,ANTIOQUIA,05664,SAN PEDRO,C,2022,4,14987
54,NORTE DE SANTANDER,54518,PAMPLONA,S,2022,4,28456
52,NARINO,52207,CONSACÁ,E,2022,4,143
13,BOLIVAR,13244,EL CARMEN DE BOLÍVAR,S,2022,4,68166
73,TOLIMA,73030,AMBALEMA,S,2022,4,3484
18,CAQUETA,18756,SOLANO,S,2022,4,8482
05,ANTIOQUIA,05197,COCORNÁ,S,2022,4,11177
54,NORTE DE SANTANDER,54313,GRAMALOTE,S,2022,4,4377
15,BOYACA,15514,PÁEZ,C,2022,4,326
47,MAGDALENA,47675,SALAMINA,E,2022,4,61
13,BOLIVAR,13760,SOPLAVIENTO,C,2022,4,1056
25,CUNDINAMARCA,25599,APULO (RAFAEL REYES),S,2022,4,4047
19,CAUCA,19698,SANTANDER DE QUILICHAO,E,2022,4,2441
05,ANTIOQUIA,05266,ENVIGADO,E,2022,4,3208
15,BOYACA,15407,VILLA DE LEIVA,C,2022,4,6149
05,ANTIOQUIA,05809,TITIRIBÍ,S,2022,4,3389
52,NARINO,52585,PUPIALES,S,2022,4,15797
50,META,50590,PUERTO RICO,S,2022,4,9506
15,BOYACA,15092,BETEITIVA,C,2022,4,328
52,NARINO,52678,SAMANIEGO,C,2022,4,1845
25,CUNDINAMARCA,25151,CAQUEZA,E,2022,4,631
73,TOLIMA,73854,VALLE DE SAN JUAN,C,2022,4,341
52,NARINO,52683,SANDONÁ,C,2022,4,1558
13,BOLIVAR,13433,MAHATES,E,2022,4,386
13,BOLIVAR,13140,CALAMAR,E,2022,4,410
